Output File                                                       Name                                       Type        FSH File                                                 Lines
ConceptMap-cm-sct-to-obds-intention.json                          cm-sct-to-obds-intention                   Instance    obds/obds-conceptmaps-reverse.fsh                        74 - 120
ConceptMap-cm-sct-to-obds-residualstatus.json                     cm-sct-to-obds-residualstatus              Instance    obds/obds-conceptmaps-reverse.fsh                        174 - 196
ConceptMap-cm-sct-to-obds-seitenlokalisation.json                 cm-sct-to-obds-seitenlokalisation          Instance    obds/obds-conceptmaps-reverse.fsh                        21 - 67
ConceptMap-cm-sct-to-obds-therapieart.json                        cm-sct-to-obds-therapieart                 Instance    obds/obds-conceptmaps-reverse.fsh                        250 - 292
ConceptMap-cm-sct-to-obds-therapiestellung.json                   cm-sct-to-obds-therapiestellung            Instance    obds/obds-conceptmaps-reverse.fsh                        203 - 243
ConceptMap-cm-sct-to-obds-verlauf-gesamtbeurteilung.json          cm-sct-to-obds-verlauf-gesamtbeurteilung   Instance    obds/obds-conceptmaps-reverse.fsh                        388 - 422
Condition-Example-Diagnose-DCIS.json                              Example-Diagnose-DCIS                      Instance    examples/example-diagnose-dcis.fsh                       1 - 30
Condition-Example-Diagnose-Mammakarzinom.json                     Example-Diagnose-Mammakarzinom             Instance    examples/example-diagnose-mammakarzinom.fsh              1 - 34
Condition-Example-Diagnose-Rezidiv.json                           Example-Diagnose-Rezidiv                   Instance    examples/example-diagnose-rezidiv.fsh                    1 - 34
Condition-Fall1-Diagnose-Mammakarzinom.json                       Fall1-Diagnose-Mammakarzinom               Instance    examples/example-fall1-erika-neumann.fsh                 26 - 61
Condition-Fall10-Diagnose-Mammakarzinom.json                      Fall10-Diagnose-Mammakarzinom              Instance    examples/example-fall10-christina-becker.fsh             29 - 64
Condition-Fall11-Diagnose-Fibroadenom.json                        Fall11-Diagnose-Fibroadenom                Instance    examples/example-fall11-hannah-klein.fsh                 27 - 52
Condition-Fall12-Diagnose-ADH.json                                Fall12-Diagnose-ADH                        Instance    examples/example-fall12-renate-vogel.fsh                 27 - 56
Condition-Fall2-Diagnose-Mammakarzinom.json                       Fall2-Diagnose-Mammakarzinom               Instance    examples/example-fall2-lena-hoffmann.fsh                 27 - 62
Condition-Fall2-Diagnose-Progression.json                         Fall2-Diagnose-Progression                 Instance    examples/example-fall2-lena-hoffmann.fsh                 675 - 704
Condition-Fall3-Diagnose-Mammakarzinom.json                       Fall3-Diagnose-Mammakarzinom               Instance    examples/example-fall3-sabine-weber.fsh                  27 - 55
Condition-Fall4-Diagnose-Mammakarzinom.json                       Fall4-Diagnose-Mammakarzinom               Instance    examples/example-fall4-julia-fischer.fsh                 27 - 55
Condition-Fall5-Diagnose-Mammakarzinom.json                       Fall5-Diagnose-Mammakarzinom               Instance    examples/example-fall5-monika-braun.fsh                  28 - 56
Condition-Fall6-Diagnose-DCIS.json                                Fall6-Diagnose-DCIS                        Instance    examples/example-fall6-petra-schneider.fsh               28 - 54
Condition-Fall7-Diagnose-Mammakarzinom.json                       Fall7-Diagnose-Mammakarzinom               Instance    examples/example-fall7-kathrin-mueller.fsh               28 - 56
Condition-Fall8-Diagnose-Mammakarzinom.json                       Fall8-Diagnose-Mammakarzinom               Instance    examples/example-fall8-klaus-hartmann.fsh                27 - 62
Condition-Fall9-Diagnose-Mammakarzinom.json                       Fall9-Diagnose-Mammakarzinom               Instance    examples/example-fall9-andrea-wolf.fsh                   30 - 65
Device-Fall10-Implantat-Links.json                                Fall10-Implantat-Links                     Instance    examples/example-fall10-christina-becker.fsh             357 - 372
Device-Fall10-Implantat-Rechts.json                               Fall10-Implantat-Rechts                    Instance    examples/example-fall10-christina-becker.fsh             338 - 353
DiagnosticReport-Example-Bildgebung-Mammographie.json             Example-Bildgebung-Mammographie            Instance    examples/example-bildgebung-befund.fsh                   1 - 29
DiagnosticReport-Example-Bildgebung-Skelettszintigraphie.json     Example-Bildgebung-Skelettszintigraphie    Instance    examples/example-bildgebung-sonstige.fsh                 1 - 18
DiagnosticReport-Example-Pathologie-Befund.json                   Example-Pathologie-Befund                  Instance    examples/example-pathologie-befund.fsh                   1 - 41
DiagnosticReport-Fall1-Bildgebung-Mammographie.json               Fall1-Bildgebung-Mammographie              Instance    examples/example-fall1-erika-neumann.fsh                 65 - 84
DiagnosticReport-Fall1-Bildgebung-Skelettszintigraphie.json       Fall1-Bildgebung-Skelettszintigraphie      Instance    examples/example-fall1-erika-neumann.fsh                 112 - 127
DiagnosticReport-Fall1-Pathologie-Befund.json                     Fall1-Pathologie-Befund                    Instance    examples/example-fall1-erika-neumann.fsh                 131 - 161
DiagnosticReport-Fall10-Bildgebung-Mammographie.json              Fall10-Bildgebung-Mammographie             Instance    examples/example-fall10-christina-becker.fsh             68 - 87
DiagnosticReport-Fall10-Pathologie-Befund.json                    Fall10-Pathologie-Befund                   Instance    examples/example-fall10-christina-becker.fsh             115 - 145
DiagnosticReport-Fall11-Bildgebung-Mammographie.json              Fall11-Bildgebung-Mammographie             Instance    examples/example-fall11-hannah-klein.fsh                 56 - 75
DiagnosticReport-Fall11-Bildgebung-Sonographie.json               Fall11-Bildgebung-Sonographie              Instance    examples/example-fall11-hannah-klein.fsh                 103 - 120
DiagnosticReport-Fall11-Pathologie-Befund.json                    Fall11-Pathologie-Befund                   Instance    examples/example-fall11-hannah-klein.fsh                 124 - 154
DiagnosticReport-Fall12-Bildgebung-Mammographie.json              Fall12-Bildgebung-Mammographie             Instance    examples/example-fall12-renate-vogel.fsh                 60 - 79
DiagnosticReport-Fall12-Pathologie-Befund-Nachresektion.json      Fall12-Pathologie-Befund-Nachresektion     Instance    examples/example-fall12-renate-vogel.fsh                 254 - 284
DiagnosticReport-Fall12-Pathologie-Befund-Vakuumbiopsie.json      Fall12-Pathologie-Befund-Vakuumbiopsie     Instance    examples/example-fall12-renate-vogel.fsh                 107 - 137
DiagnosticReport-Fall2-Bildgebung-CT.json                         Fall2-Bildgebung-CT                        Instance    examples/example-fall2-lena-hoffmann.fsh                 155 - 170
DiagnosticReport-Fall2-Bildgebung-MRT.json                        Fall2-Bildgebung-MRT                       Instance    examples/example-fall2-lena-hoffmann.fsh                 134 - 151
DiagnosticReport-Fall2-Bildgebung-Mammographie.json               Fall2-Bildgebung-Mammographie              Instance    examples/example-fall2-lena-hoffmann.fsh                 66 - 85
DiagnosticReport-Fall2-Bildgebung-Skelettszintigraphie.json       Fall2-Bildgebung-Skelettszintigraphie      Instance    examples/example-fall2-lena-hoffmann.fsh                 174 - 191
DiagnosticReport-Fall2-Bildgebung-Sonographie.json                Fall2-Bildgebung-Sonographie               Instance    examples/example-fall2-lena-hoffmann.fsh                 113 - 130
DiagnosticReport-Fall2-Pathologie-Befund.json                     Fall2-Pathologie-Befund                    Instance    examples/example-fall2-lena-hoffmann.fsh                 195 - 225
DiagnosticReport-Fall3-Bildgebung-Mammographie.json               Fall3-Bildgebung-Mammographie              Instance    examples/example-fall3-sabine-weber.fsh                  59 - 78
DiagnosticReport-Fall3-Pathologie-Befund-OP.json                  Fall3-Pathologie-Befund-OP                 Instance    examples/example-fall3-sabine-weber.fsh                  177 - 207
DiagnosticReport-Fall3-Pathologie-Befund.json                     Fall3-Pathologie-Befund                    Instance    examples/example-fall3-sabine-weber.fsh                  106 - 136
DiagnosticReport-Fall4-Bildgebung-Mammographie.json               Fall4-Bildgebung-Mammographie              Instance    examples/example-fall4-julia-fischer.fsh                 59 - 78
DiagnosticReport-Fall4-Bildgebung-Sonographie.json                Fall4-Bildgebung-Sonographie               Instance    examples/example-fall4-julia-fischer.fsh                 106 - 123
DiagnosticReport-Fall4-Pathologie-Befund.json                     Fall4-Pathologie-Befund                    Instance    examples/example-fall4-julia-fischer.fsh                 127 - 157
DiagnosticReport-Fall5-Bildgebung-MRT.json                        Fall5-Bildgebung-MRT                       Instance    examples/example-fall5-monika-braun.fsh                  128 - 145
DiagnosticReport-Fall5-Bildgebung-Mammographie.json               Fall5-Bildgebung-Mammographie              Instance    examples/example-fall5-monika-braun.fsh                  60 - 79
DiagnosticReport-Fall5-Bildgebung-Sonographie.json                Fall5-Bildgebung-Sonographie               Instance    examples/example-fall5-monika-braun.fsh                  107 - 124
DiagnosticReport-Fall5-Pathologie-Befund.json                     Fall5-Pathologie-Befund                    Instance    examples/example-fall5-monika-braun.fsh                  149 - 179
DiagnosticReport-Fall6-Bildgebung-Mammographie.json               Fall6-Bildgebung-Mammographie              Instance    examples/example-fall6-petra-schneider.fsh               58 - 77
DiagnosticReport-Fall6-Pathologie-Befund.json                     Fall6-Pathologie-Befund                    Instance    examples/example-fall6-petra-schneider.fsh               105 - 135
DiagnosticReport-Fall7-Bildgebung-Mammographie.json               Fall7-Bildgebung-Mammographie              Instance    examples/example-fall7-kathrin-mueller.fsh               60 - 79
DiagnosticReport-Fall7-Bildgebung-Sonographie.json                Fall7-Bildgebung-Sonographie               Instance    examples/example-fall7-kathrin-mueller.fsh               107 - 124
DiagnosticReport-Fall7-Pathologie-Befund.json                     Fall7-Pathologie-Befund                    Instance    examples/example-fall7-kathrin-mueller.fsh               128 - 158
DiagnosticReport-Fall8-Bildgebung-Mammographie.json               Fall8-Bildgebung-Mammographie              Instance    examples/example-fall8-klaus-hartmann.fsh                66 - 85
DiagnosticReport-Fall8-Bildgebung-Sonographie.json                Fall8-Bildgebung-Sonographie               Instance    examples/example-fall8-klaus-hartmann.fsh                113 - 130
DiagnosticReport-Fall8-Pathologie-Befund.json                     Fall8-Pathologie-Befund                    Instance    examples/example-fall8-klaus-hartmann.fsh                134 - 164
DiagnosticReport-Fall9-Bildgebung-Mammographie.json               Fall9-Bildgebung-Mammographie              Instance    examples/example-fall9-andrea-wolf.fsh                   69 - 88
DiagnosticReport-Fall9-Pathologie-Befund.json                     Fall9-Pathologie-Befund                    Instance    examples/example-fall9-andrea-wolf.fsh                   116 - 146
FamilyMemberHistory-Fall1-Familienanamnese.json                   Fall1-Familienanamnese                     Instance    examples/example-fall1-erika-neumann.fsh                 267 - 283
FamilyMemberHistory-Fall10-Familienanamnese-Mutter.json           Fall10-Familienanamnese-Mutter             Instance    examples/example-fall10-christina-becker.fsh             186 - 202
FamilyMemberHistory-Fall10-Familienanamnese-Schwester.json        Fall10-Familienanamnese-Schwester          Instance    examples/example-fall10-christina-becker.fsh             206 - 222
MedicationStatement-Example-Begleitmedikation-Metoprolol.json     Example-Begleitmedikation-Metoprolol       Instance    examples/example-begleitmedikation.fsh                   1 - 34
MedicationStatement-Example-Medikation-Epirubicin.json            Example-Medikation-Epirubicin              Instance    examples/example-systemtherapie-medikation.fsh           1 - 36
MedicationStatement-Fall1-Begleitmedikation-LThyroxin.json        Fall1-Begleitmedikation-LThyroxin          Instance    examples/example-fall1-erika-neumann.fsh                 549 - 573
MedicationStatement-Fall1-Begleitmedikation-Metoprolol.json       Fall1-Begleitmedikation-Metoprolol         Instance    examples/example-fall1-erika-neumann.fsh                 521 - 545
MedicationStatement-Fall10-Medikation-Carboplatin.json            Fall10-Medikation-Carboplatin              Instance    examples/example-fall10-christina-becker.fsh             472 - 496
MedicationStatement-Fall10-Medikation-Paclitaxel.json             Fall10-Medikation-Paclitaxel               Instance    examples/example-fall10-christina-becker.fsh             500 - 528
MedicationStatement-Fall2-Begleitmedikation-Ondansetron.json      Fall2-Begleitmedikation-Ondansetron        Instance    examples/example-fall2-lena-hoffmann.fsh                 736 - 760
MedicationStatement-Fall2-Begleitmedikation-Zoledronat.json       Fall2-Begleitmedikation-Zoledronat         Instance    examples/example-fall2-lena-hoffmann.fsh                 708 - 732
MedicationStatement-Fall2-Medikation-Carboplatin.json             Fall2-Medikation-Carboplatin               Instance    examples/example-fall2-lena-hoffmann.fsh                 415 - 439
MedicationStatement-Fall2-Medikation-Paclitaxel.json              Fall2-Medikation-Paclitaxel                Instance    examples/example-fall2-lena-hoffmann.fsh                 443 - 471
MedicationStatement-Fall2-Medikation-Pembrolizumab.json           Fall2-Medikation-Pembrolizumab             Instance    examples/example-fall2-lena-hoffmann.fsh                 475 - 503
MedicationStatement-Fall3-Begleitmedikation-Anastrozol.json       Fall3-Begleitmedikation-Anastrozol         Instance    examples/example-fall3-sabine-weber.fsh                  347 - 371
MedicationStatement-Fall4-Medikation-Carboplatin.json             Fall4-Medikation-Carboplatin               Instance    examples/example-fall4-julia-fischer.fsh                 299 - 323
MedicationStatement-Fall4-Medikation-Docetaxel.json               Fall4-Medikation-Docetaxel                 Instance    examples/example-fall4-julia-fischer.fsh                 267 - 295
MedicationStatement-Fall4-Medikation-Pertuzumab.json              Fall4-Medikation-Pertuzumab                Instance    examples/example-fall4-julia-fischer.fsh                 359 - 387
MedicationStatement-Fall4-Medikation-Trastuzumab.json             Fall4-Medikation-Trastuzumab               Instance    examples/example-fall4-julia-fischer.fsh                 327 - 355
MedicationStatement-Fall5-Begleitmedikation-Letrozol.json         Fall5-Begleitmedikation-Letrozol           Instance    examples/example-fall5-monika-braun.fsh                  426 - 450
MedicationStatement-Fall7-Medikation-Carboplatin.json             Fall7-Medikation-Carboplatin               Instance    examples/example-fall7-kathrin-mueller.fsh               269 - 293
MedicationStatement-Fall7-Medikation-Epirubicin.json              Fall7-Medikation-Epirubicin                Instance    examples/example-fall7-kathrin-mueller.fsh               329 - 357
MedicationStatement-Fall7-Medikation-Paclitaxel.json              Fall7-Medikation-Paclitaxel                Instance    examples/example-fall7-kathrin-mueller.fsh               297 - 325
MedicationStatement-Fall8-Begleitmedikation-Tamoxifen.json        Fall8-Begleitmedikation-Tamoxifen          Instance    examples/example-fall8-klaus-hartmann.fsh                313 - 337
MedicationStatement-Fall9-Begleitmedikation-Tamoxifen.json        Fall9-Begleitmedikation-Tamoxifen          Instance    examples/example-fall9-andrea-wolf.fsh                   454 - 478
MedicationStatement-Fall9-Medikation-Epirubicin.json              Fall9-Medikation-Epirubicin                Instance    examples/example-fall9-andrea-wolf.fsh                   260 - 284
MedicationStatement-Fall9-Medikation-Paclitaxel.json              Fall9-Medikation-Paclitaxel                Instance    examples/example-fall9-andrea-wolf.fsh                   288 - 316
Observation-Example-Bildgebung-BiRADS-Links.json                  Example-Bildgebung-BiRADS-Links            Instance    examples/example-bildgebung-befund.fsh                   32 - 56
Observation-Example-Bildgebung-BiRADS-Rechts.json                 Example-Bildgebung-BiRADS-Rechts           Instance    examples/example-bildgebung-befund.fsh                   59 - 81
Observation-Example-Patho-Conclusion.json                         Example-Patho-Conclusion                   Instance    examples/example-pathologie-befund.fsh                   44 - 54
Observation-Fall1-BiRADS-Links.json                               Fall1-BiRADS-Links                         Instance    examples/example-fall1-erika-neumann.fsh                 88 - 108
Observation-Fall1-ECOG-6Monate.json                               Fall1-ECOG-6Monate                         Instance    examples/example-verlauf-observations.fsh                63 - 78
Observation-Fall1-Genexpressions-Score.json                       Fall1-Genexpressions-Score                 Instance    examples/example-fall1-erika-neumann.fsh                 287 - 305
Observation-Fall1-Gynaekologische-Anamnese.json                   Fall1-Gynaekologische-Anamnese             Instance    examples/example-fall1-erika-neumann.fsh                 231 - 263
Observation-Fall1-Klinische-Untersuchung.json                     Fall1-Klinische-Untersuchung               Instance    examples/example-fall1-erika-neumann.fsh                 202 - 227
Observation-Fall1-Patho-Conclusion.json                           Fall1-Patho-Conclusion                     Instance    examples/example-fall1-erika-neumann.fsh                 164 - 174
Observation-Fall1-Verlauf-6Monate.json                            Fall1-Verlauf-6Monate                      Instance    examples/example-verlauf-observations.fsh                21 - 60
Observation-Fall10-BiRADS-Rechts.json                             Fall10-BiRADS-Rechts                       Instance    examples/example-fall10-christina-becker.fsh             91 - 111
Observation-Fall10-Patho-Conclusion.json                          Fall10-Patho-Conclusion                    Instance    examples/example-fall10-christina-becker.fsh             148 - 158
Observation-Fall11-BiRADS-Links.json                              Fall11-BiRADS-Links                        Instance    examples/example-fall11-hannah-klein.fsh                 79 - 99
Observation-Fall11-Klinische-Untersuchung.json                    Fall11-Klinische-Untersuchung              Instance    examples/example-fall11-hannah-klein.fsh                 195 - 220
Observation-Fall11-Patho-Conclusion.json                          Fall11-Patho-Conclusion                    Instance    examples/example-fall11-hannah-klein.fsh                 157 - 167
Observation-Fall12-BiRADS-Links.json                              Fall12-BiRADS-Links                        Instance    examples/example-fall12-renate-vogel.fsh                 83 - 103
Observation-Fall12-Patho-Conclusion-Nachresektion.json            Fall12-Patho-Conclusion-Nachresektion      Instance    examples/example-fall12-renate-vogel.fsh                 287 - 297
Observation-Fall12-Patho-Conclusion-Vakuumbiopsie.json            Fall12-Patho-Conclusion-Vakuumbiopsie      Instance    examples/example-fall12-renate-vogel.fsh                 140 - 150
Observation-Fall2-BiRADS-Rechts.json                              Fall2-BiRADS-Rechts                        Instance    examples/example-fall2-lena-hoffmann.fsh                 89 - 109
Observation-Fall2-ECOG-Progression.json                           Fall2-ECOG-Progression                     Instance    examples/example-verlauf-observations.fsh                127 - 142
Observation-Fall2-Komplikation-Serom.json                         Fall2-Komplikation-Serom                   Instance    examples/example-fall2-lena-hoffmann.fsh                 585 - 608
Observation-Fall2-Patho-Conclusion.json                           Fall2-Patho-Conclusion                     Instance    examples/example-fall2-lena-hoffmann.fsh                 228 - 238
Observation-Fall2-Verlauf-Progression.json                        Fall2-Verlauf-Progression                  Instance    examples/example-verlauf-observations.fsh                85 - 124
Observation-Fall3-BiRADS-Rechts.json                              Fall3-BiRADS-Rechts                        Instance    examples/example-fall3-sabine-weber.fsh                  82 - 102
Observation-Fall3-Patho-Conclusion-OP.json                        Fall3-Patho-Conclusion-OP                  Instance    examples/example-fall3-sabine-weber.fsh                  210 - 220
Observation-Fall3-Patho-Conclusion.json                           Fall3-Patho-Conclusion                     Instance    examples/example-fall3-sabine-weber.fsh                  139 - 149
Observation-Fall4-BiRADS-Links.json                               Fall4-BiRADS-Links                         Instance    examples/example-fall4-julia-fischer.fsh                 82 - 102
Observation-Fall4-Patho-Conclusion.json                           Fall4-Patho-Conclusion                     Instance    examples/example-fall4-julia-fischer.fsh                 160 - 170
Observation-Fall5-BiRADS-Rechts.json                              Fall5-BiRADS-Rechts                        Instance    examples/example-fall5-monika-braun.fsh                  83 - 103
Observation-Fall5-Patho-Conclusion.json                           Fall5-Patho-Conclusion                     Instance    examples/example-fall5-monika-braun.fsh                  182 - 192
Observation-Fall6-BiRADS-Links.json                               Fall6-BiRADS-Links                         Instance    examples/example-fall6-petra-schneider.fsh               81 - 101
Observation-Fall6-Patho-Conclusion.json                           Fall6-Patho-Conclusion                     Instance    examples/example-fall6-petra-schneider.fsh               138 - 148
Observation-Fall7-BiRADS-Rechts.json                              Fall7-BiRADS-Rechts                        Instance    examples/example-fall7-kathrin-mueller.fsh               83 - 103
Observation-Fall7-Patho-Conclusion.json                           Fall7-Patho-Conclusion                     Instance    examples/example-fall7-kathrin-mueller.fsh               161 - 171
Observation-Fall8-BiRADS-Rechts.json                              Fall8-BiRADS-Rechts                        Instance    examples/example-fall8-klaus-hartmann.fsh                89 - 109
Observation-Fall8-Patho-Conclusion.json                           Fall8-Patho-Conclusion                     Instance    examples/example-fall8-klaus-hartmann.fsh                167 - 177
Observation-Fall9-BiRADS-Links.json                               Fall9-BiRADS-Links                         Instance    examples/example-fall9-andrea-wolf.fsh                   92 - 112
Observation-Fall9-ECOG-12Monate.json                              Fall9-ECOG-12Monate                        Instance    examples/example-verlauf-observations.fsh                191 - 206
Observation-Fall9-Komplikation-Lymphoedem.json                    Fall9-Komplikation-Lymphoedem              Instance    examples/example-fall9-andrea-wolf.fsh                   395 - 418
Observation-Fall9-Patho-Conclusion.json                           Fall9-Patho-Conclusion                     Instance    examples/example-fall9-andrea-wolf.fsh                   149 - 159
Observation-Fall9-Verlauf-12Monate.json                           Fall9-Verlauf-12Monate                     Instance    examples/example-verlauf-observations.fsh                149 - 188
Patient-Fall1-Patient-Erika-Neumann.json                          Fall1-Patient-Erika-Neumann                Instance    examples/example-fall1-erika-neumann.fsh                 9 - 22
Patient-Fall10-Patient-Christina-Becker.json                      Fall10-Patient-Christina-Becker            Instance    examples/example-fall10-christina-becker.fsh             12 - 25
Patient-Fall11-Patient-Hannah-Klein.json                          Fall11-Patient-Hannah-Klein                Instance    examples/example-fall11-hannah-klein.fsh                 10 - 23
Patient-Fall12-Patient-Renate-Vogel.json                          Fall12-Patient-Renate-Vogel                Instance    examples/example-fall12-renate-vogel.fsh                 10 - 23
Patient-Fall2-Patient-Lena-Hoffmann.json                          Fall2-Patient-Lena-Hoffmann                Instance    examples/example-fall2-lena-hoffmann.fsh                 10 - 23
Patient-Fall3-Patient-Sabine-Weber.json                           Fall3-Patient-Sabine-Weber                 Instance    examples/example-fall3-sabine-weber.fsh                  10 - 23
Patient-Fall4-Patient-Julia-Fischer.json                          Fall4-Patient-Julia-Fischer                Instance    examples/example-fall4-julia-fischer.fsh                 10 - 23
Patient-Fall5-Patient-Monika-Braun.json                           Fall5-Patient-Monika-Braun                 Instance    examples/example-fall5-monika-braun.fsh                  11 - 24
Patient-Fall6-Patient-Petra-Schneider.json                        Fall6-Patient-Petra-Schneider              Instance    examples/example-fall6-petra-schneider.fsh               11 - 24
Patient-Fall7-Patient-Kathrin-Mueller.json                        Fall7-Patient-Kathrin-Mueller              Instance    examples/example-fall7-kathrin-mueller.fsh               11 - 24
Patient-Fall8-Patient-Klaus-Hartmann.json                         Fall8-Patient-Klaus-Hartmann               Instance    examples/example-fall8-klaus-hartmann.fsh                10 - 23
Patient-Fall9-Patient-Andrea-Wolf.json                            Fall9-Patient-Andrea-Wolf                  Instance    examples/example-fall9-andrea-wolf.fsh                   13 - 26
Patient-example-patient.json                                      example-patient                            Instance    examples/example-patient.fsh                             1 - 12
Procedure-Example-Operation-BET.json                              Example-Operation-BET                      Instance    examples/example-operation.fsh                           1 - 42
Procedure-Example-Operation-SLNB.json                             Example-Operation-SLNB                     Instance    examples/example-operation.fsh                           46 - 72
Procedure-Example-Strahlentherapie.json                           Example-Strahlentherapie                   Instance    examples/example-strahlentherapie.fsh                    1 - 38
Procedure-Example-Systemtherapie-ECT.json                         Example-Systemtherapie-ECT                 Instance    examples/example-systemtherapie-procedure.fsh            1 - 35
Procedure-Fall1-Operation-BET.json                                Fall1-Operation-BET                        Instance    examples/example-fall1-erika-neumann.fsh                 414 - 455
Procedure-Fall1-Operation-SLNB.json                               Fall1-Operation-SLNB                       Instance    examples/example-fall1-erika-neumann.fsh                 459 - 485
Procedure-Fall1-Strahlentherapie.json                             Fall1-Strahlentherapie                     Instance    examples/example-fall1-erika-neumann.fsh                 489 - 517
Procedure-Fall10-Operation-Mastektomie-Links.json                 Fall10-Operation-Mastektomie-Links         Instance    examples/example-fall10-christina-becker.fsh             271 - 303
Procedure-Fall10-Operation-Mastektomie-Rechts.json                Fall10-Operation-Mastektomie-Rechts        Instance    examples/example-fall10-christina-becker.fsh             226 - 267
Procedure-Fall10-Operation-SLNB.json                              Fall10-Operation-SLNB                      Instance    examples/example-fall10-christina-becker.fsh             309 - 334
Procedure-Fall10-Rekonstruktion-Links.json                        Fall10-Rekonstruktion-Links                Instance    examples/example-fall10-christina-becker.fsh             409 - 436
Procedure-Fall10-Rekonstruktion-Rechts.json                       Fall10-Rekonstruktion-Rechts               Instance    examples/example-fall10-christina-becker.fsh             376 - 403
Procedure-Fall10-Strahlentherapie.json                            Fall10-Strahlentherapie                    Instance    examples/example-fall10-christina-becker.fsh             532 - 561
Procedure-Fall10-Systemtherapie-Adjuvant.json                     Fall10-Systemtherapie-Adjuvant             Instance    examples/example-fall10-christina-becker.fsh             442 - 468
Procedure-Fall12-Operation-Nachresektion.json                     Fall12-Operation-Nachresektion             Instance    examples/example-fall12-renate-vogel.fsh                 209 - 250
Procedure-Fall2-Operation-Axilladissektion.json                   Fall2-Operation-Axilladissektion           Instance    examples/example-fall2-lena-hoffmann.fsh                 555 - 581
Procedure-Fall2-Operation-Mastektomie.json                        Fall2-Operation-Mastektomie                Instance    examples/example-fall2-lena-hoffmann.fsh                 507 - 551
Procedure-Fall2-Strahlentherapie.json                             Fall2-Strahlentherapie                     Instance    examples/example-fall2-lena-hoffmann.fsh                 642 - 671
Procedure-Fall2-Systemtherapie-Adjuvant.json                      Fall2-Systemtherapie-Adjuvant              Instance    examples/example-fall2-lena-hoffmann.fsh                 612 - 638
Procedure-Fall2-Systemtherapie-Neoadjuvant.json                   Fall2-Systemtherapie-Neoadjuvant           Instance    examples/example-fall2-lena-hoffmann.fsh                 385 - 411
Procedure-Fall3-Operation-Axilladissektion.json                   Fall3-Operation-Axilladissektion           Instance    examples/example-fall3-sabine-weber.fsh                  284 - 310
Procedure-Fall3-Operation-Mastektomie.json                        Fall3-Operation-Mastektomie                Instance    examples/example-fall3-sabine-weber.fsh                  248 - 280
Procedure-Fall3-Strahlentherapie.json                             Fall3-Strahlentherapie                     Instance    examples/example-fall3-sabine-weber.fsh                  314 - 343
